,XLI US Equity,XLK US Equity,XLV US Equity,FXU US Equity,XTN US Equity,FXN US Equity,PSCC US Equity,ENFR US Equity,BIZD US Equity,DBB US Equity,SHY US Equity
31/7/2020 1:30,71.945,107.55,106.2,27.3119,54.48,6.51,74.79,13.964,11.6,14.69,86.61
31/7/2020 2:00,71.97,107.43,106.09,27.35,54.5627,6.53,74.79,13.87,11.6,14.7018,86.61
31/7/2020 2:30,72.06,107.66,106.12,27.3846,54.6955,6.55,74.79,13.87,11.62,14.7064,86.605
31/7/2020 3:00,72.11,107.74,106.23,27.43,54.6955,6.575,74.64,13.87,11.65,14.7,86.615
31/7/2020 3:30,72,107.74,106.14,27.44,54.59,6.53,74.99,13.88,11.66,14.71,86.62
31/7/2020 4:00,72,107.74,106.14,27.44,54.59,6.53,74.925,13.88,11.66,14.71,86.62
31/7/2020 21:30,71.54,108.8,105.54,27.41,54.68,6.5176,74.925,13.88,11.6,14.69,86.61
31/7/2020 22:00,71.055,107.83,104.91,27.3301,53.7999,6.47,74.925,13.71,11.605,14.63,86.615
31/7/2020 22:30,70.99,108.45,105.02,27.2466,53.6901,6.4401,74.925,13.71,11.595,14.6886,86.6121
31/7/2020 23:00,71.16,108.95,105.17,27.26,53.7551,6.4672,74.925,13.65,11.61,14.71,86.62
31/7/2020 23:30,70.88,108.65,104.72,27.21,53.6,6.44,74.925,13.6549,11.6026,14.6927,86.62
1/8/2020 0:00,70.76,108.47,104.55,27.1912,53.51,6.45,74.925,13.63,11.52,14.64,86.6183
1/8/2020 0:30,70.61,108.05,104.3,27.11,53.23,6.43,74.925,13.63,11.5364,14.6165,86.615
1/8/2020 1:00,70.795,108.62,104.415,27.185,53.35,6.49,74.925,13.64,11.59,14.6165,86.6119
1/8/2020 1:30,70.74,108.52,104.41,27.24,53.35,6.49,74.925,13.72,11.5597,14.62,86.615
1/8/2020 2:00,70.81,108.555,104.315,27.2,53.4377,6.485,74.925,13.72,11.6121,14.5967,86.62
1/8/2020 2:30,71.1,109.25,104.84,27.27,53.6897,6.495,74.925,13.78,11.64,14.58,86.6266
1/8/2020 3:00,71.47,109.75,104.91,27.315,53.53,6.49,74.925,13.7468,11.6288,14.6058,86.625
1/8/2020 3:30,71.73,110.43,105.53,27.56,54.5,6.53,74.925,13.78,11.68,14.66,86.63
1/8/2020 4:00,71.73,110.43,105.53,27.56,54.5,6.53,74.925,13.8035,11.68,14.66,86.63
3/8/2020 21:30,71.63,112.83,106.33,27.112,54.341,6.51,74.925,13.8,11.655,14.8,86.57
3/8/2020 22:00,71.81,112.83,106.38,27.32,54.3511,6.49,74.925,13.84,11.734,14.78,86.5699
3/8/2020 22:30,71.83,112.52,106.57,27.13,54.226,6.52,74.925,13.84,11.74,14.83,86.57
3/8/2020 23:00,71.97,112.92,106.7,27.23,54.255,6.53,74.925,13.84,11.825,14.86,86.57
3/8/2020 23:30,72.04,113.1,106.7,27.2,54.54,6.54,74.925,13.95,11.82,14.82,86.563
4/8/2020 0:00,72.04,113.09,106.525,27.165,54.56,6.57,74.925,13.95,11.8101,14.79,86.57
4/8/2020 0:30,72.08,112.93,106.64,27.165,54.59,6.58,74.925,13.95,11.84,14.79,86.565
4/8/2020 1:00,72.155,112.97,106.83,27.18,54.56,6.62,74.925,13.96,11.8069,14.79,86.56
4/8/2020 1:30,72.21,112.98,106.685,27.215,54.59,6.63,74.925,14.013,11.8,14.82,86.57
4/8/2020 2:00,72.21,113.34,106.7,27.23,54.64,6.625,74.925,13.98,11.8165,14.84,86.5733
4/8/2020 2:30,72.21,113.395,106.65,27.2397,54.825,6.63,74.925,13.98,11.835,14.84,86.57
4/8/2020 3:00,72.08,113.12,106.61,27.25,54.825,6.61,74.925,13.98,11.85,14.83,86.5701
4/8/2020 3:30,72.03,113.15,106.62,27.24,54.62,6.59,74.925,13.98,11.86,14.85,86.58
4/8/2020 4:00,72.03,113.15,106.62,27.24,54.62,6.59,74.925,13.945,11.86,14.85,86.58
4/8/2020 21:30,72.08,113.05,105.96,27.38,55,6.67,75.48,14.19,11.84,14.82,86.5784
4/8/2020 22:00,71.9,113.06,105.94,27.41,55.25,6.72,75.48,14.25,11.79,14.86,86.58
4/8/2020 22:30,72.01,113.105,106.38,27.4,55.115,6.78,75.365,14.31,11.8405,14.8895,86.57
4/8/2020 23:00,72.16,112.81,106.59,27.55,55.4082,6.79,75.62,14.39,11.84,14.87,86.5718
4/8/2020 23:30,72.09,112.97,106.39,27.43,55.33,6.805,75.62,14.42,11.86,14.8699,86.575
5/8/2020 0:00,72.02,112.95,106.239,27.46,55.145,6.83,75.62,14.38,11.8535,14.86,86.58
5/8/2020 0:30,72.06,113,105.99,27.35,55.3012,6.82,75.875,14.41,11.8688,14.865,86.58
5/8/2020 1:00,72.12,113.15,105.9,27.33,55.3012,6.83,75.7258,14.38,11.9075,14.87,86.579
5/8/2020 1:30,72.07,113.279,105.93,27.241,55.3936,6.84,75.7258,14.43,11.9066,14.89,86.575
5/8/2020 2:00,72.03,112.83,105.725,27.3,55.42,6.815,75.7258,14.41,11.89,14.8955,86.579
5/8/2020 2:30,72.1402,112.87,105.86,27.27,55.32,6.82,75.7258,14.37,11.9,14.86,86.575
5/8/2020 3:00,72.17,112.9,105.95,27.307,55.4823,6.825,75.7258,14.5,11.92,14.86,86.578
5/8/2020 3:30,72.21,113.44,106.15,27.35,55.4,6.81,75.7258,14.52,11.95,14.91,86.59
5/8/2020 4:00,72.21,113.44,106.15,27.35,55.4,6.81,76.31,14.4887,11.95,14.9066,86.59
5/8/2020 21:30,72.85,114.03,106.66,27.45,55.54,6.94,76.8775,14.67,12.05,15.11,86.57
5/8/2020 22:00,72.99,114.11,106.55,27.32,55.5899,6.97,76.85,14.7059,12.07,15.13,86.565
5/8/2020 22:30,73.1,113.68,106.52,27.27,55.6299,7.025,76.85,14.7059,12.1,15.11,86.57
5/8/2020 23:00,73.18,113.7,106.72,27.2,55.69,7.03,76.85,14.7,12.09,15.11,86.565
5/8/2020 23:30,73.255,113.64,106.42,27,55.69,6.99,76.85,14.68,12.0719,15.05,86.565
6/8/2020 0:00,73.16,113.58,106.58,26.92,55.66,6.98,76.85,14.57,12.0528,15.015,86.57
6/8/2020 0:30,73.34,113.62,106.66,26.99,55.66,6.99,76.85,14.57,12.05,15.015,86.56
6/8/2020 1:00,73.35,113.685,106.6,26.99,55.7248,6.98,76.85,14.57,12.0742,15,86.565
6/8/2020 1:30,73.27,113.715,106.53,27,55.7248,6.99,76.85,14.5,12.09,14.96,86.57
6/8/2020 2:00,73.46,113.75,106.675,27,55.81,6.9728,76.85,14.4877,12.1286,14.97,86.57
6/8/2020 2:30,73.465,113.73,106.57,27.03,56.18,6.97,76.85,14.4558,12.125,14.99,86.56
6/8/2020 3:00,73.505,113.62,106.545,27.02,56.29,6.975,76.85,14.48,12.11,14.97,86.56
6/8/2020 3:30,73.59,113.86,106.64,27,56.21,7.04,77.74,14.59,12.15,15.02,86.57
6/8/2020 4:00,73.59,113.86,106.64,27,56.21,7.04,77.8494,14.59,12.15,15.02,86.57
6/8/2020 21:30,73.7,114.04,106.48,26.99,56.4467,7.01,77.8494,14.67,12.15,15.08,86.59
6/8/2020 22:00,73.73,114.115,105.68,27.17,56.7296,6.99,77.8494,14.65,12.1801,15.0896,86.58
6/8/2020 22:30,73.59,113.77,105.56,27.22,57.0234,6.945,77.85,14.65,12.144,15.06,86.585
6/8/2020 23:00,73.65,113.82,105.48,27.11,56.88,6.915,77.85,14.63,12.17,15.04,86.5708
6/8/2020 23:30,73.61,113.95,105.46,27.0936,56.71,6.94,77.85,14.695,12.14,15.0899,86.575
7/8/2020 0:00,73.63,114.125,105.58,27.11,56.479,6.93,77.45,14.695,12.16,15.109,86.575
7/8/2020 0:30,73.61,114.38,105.67,27.14,56.46,6.9,77.45,14.635,12.17,15.1,86.57
7/8/2020 1:00,73.58,114.47,105.47,27.16,56.46,6.93,77.45,14.635,12.16,15.0812,86.58
7/8/2020 1:30,73.56,114.64,105.57,27.21,56.3,6.9,77.45,14.67,12.1402,15.1,86.565
7/8/2020 2:00,73.715,115.03,105.75,27.23,56.5267,6.9,77.45,14.66,12.1404,15.09,86.57
7/8/2020 2:30,73.8,115.3,105.75,27.26,56.525,6.8989,77.45,14.66,12.1599,15.09,86.5631
7/8/2020 3:00,73.82,115.39,105.84,27.24,56.525,6.89,77.45,14.5915,12.13,15.09,86.57
7/8/2020 3:30,73.87,115.46,106.07,27.29,56.58,6.9,77.45,14.65,12.13,15.13,86.57
7/8/2020 4:00,73.87,115.46,106.07,27.29,56.58,6.9,77.275,14.65,12.13,15.13,86.57
7/8/2020 21:30,74.02,114.89,106.09,27.37,56.705,6.89,77.275,14.65,12.14,14.96,86.57
7/8/2020 22:00,73.99,114.55,106.05,27.4328,56.67,6.919,77.275,14.5543,12.1108,14.9,86.5611
7/8/2020 22:30,74.06,114.91,106.11,27.52,56.8434,6.9397,77.275,14.5281,12.13,14.93,86.5664
7/8/2020 23:00,74.21,114.38,106.23,27.65,56.85,6.9201,77.275,14.5281,12.2,14.9,86.56
7/8/2020 23:30,74.32,114.14,106.22,27.67,56.9593,6.89,77.275,14.48,12.22,14.86,86.55
8/8/2020 0:00,74.55,114.3,106.32,27.71,56.995,6.915,77.693,14.49,12.25,14.84,86.555
8/8/2020 0:30,74.69,113.68,106.31,27.83,57.08,6.9148,78,14.52,12.28,14.82,86.56
8/8/2020 1:00,74.88,113.43,106.02,27.86,57.145,6.91,77.76,14.52,12.2588,14.8197,86.555
8/8/2020 1:30,74.79,113.21,105.8,27.78,57.145,6.935,77.76,14.52,12.28,14.8029,86.555
8/8/2020 2:00,74.68,112.97,105.77,27.72,57.0301,6.93,77.76,14.47,12.29,14.8,86.55
8/8/2020 2:30,74.88,113.35,105.96,27.75,57.05,6.95,77.76,14.47,12.33,14.8,86.56
8/8/2020 3:00,74.9,113.4,105.9,27.79,57.22,6.989,77.76,14.4841,12.32,14.78,86.555
8/8/2020 3:30,75.13,113.76,106.41,27.77,57.4,7,77.76,14.57,12.34,14.79,86.56
8/8/2020 4:00,75.13,113.74,106.41,27.77,57.4,7,78.0759,14.545,12.34,14.79,86.56
10/8/2020 21:30,76.05,113.41,106.47,27.9,58.62,7.13,78.98,14.65,12.52,15.01,86.55
10/8/2020 22:00,76.447,113.28,106.413,28.01,58.86,7.19,78.98,14.65,12.57,15.048,86.55
10/8/2020 22:30,76.36,112.051,105.93,27.89,58.68,7.17,78.98,14.65,12.545,15,86.56
10/8/2020 23:00,76.515,112.85,105.955,27.96,58.94,7.135,79.055,14.6966,12.59,15.01,86.555
10/8/2020 23:30,76.7,112.97,105.915,27.99,59.22,7.19,79.055,14.6966,12.68,15.025,86.55
11/8/2020 0:00,76.64,112.82,105.78,27.95,59.08,7.1868,79.055,14.6966,12.66,15.0101,86.55
11/8/2020 0:30,76.62,113.48,106.04,27.88,58.8501,7.19,79.055,14.6966,12.66,14.99,86.5498
11/8/2020 1:00,76.64,113.58,105.91,27.8833,59.03,7.2,79.055,14.6966,12.64,15,86.54
11/8/2020 1:30,76.825,113.28,105.88,27.98,59.1381,7.205,79.055,14.87,12.66,15,86.545
11/8/2020 2:00,76.96,113.32,105.944,27.99,59.19,7.22,79.4002,14.8681,12.68,15.0046,86.545
11/8/2020 2:30,76.98,113.39,106.1,27.98,59.194,7.23,79.4002,14.865,12.645,15.03,86.54
11/8/2020 3:00,77.01,113.13,106.115,27.9879,59.22,7.237,79.4002,14.8813,12.64,15,86.54
11/8/2020 3:30,76.98,113.42,106.05,27.93,59.14,7.23,79.4002,14.8813,12.6,15.01,86.54
11/8/2020 4:00,76.98,113.42,106.05,27.93,59.14,7.23,79.2222,14.9391,12.6,15.01,86.54
11/8/2020 21:30,78.37,112.69,106.055,27.98,59.997,7.31,79.9,15.11,12.66,14.99,86.5199
11/8/2020 22:00,78.31,112.74,106.217,27.8037,59.87,7.27,79.9,15.0107,12.6334,15,86.521
11/8/2020 22:30,78.345,112.81,106.34,27.73,60.02,7.325,79.9,15.12,12.61,15.04,86.52
11/8/2020 23:00,78.24,113.24,106.48,27.68,60.1487,7.3,79.9,15.1512,12.6,15.045,86.505
11/8/2020 23:30,78.2,112.89,106.31,27.6904,60.23,7.32,79.9,15.12,12.61,15.07,86.51
12/8/2020 0:00,78.225,113.33,106.22,27.6001,60.335,7.3128,79.9,15.1434,12.6,15.08,86.508
12/8/2020 0:30,78.08,113.34,106.33,27.56,60.25,7.27,79.9,15.1,12.6,15.0727,86.505
12/8/2020 1:00,78.315,113.45,106.44,27.571,60.31,7.3,79.755,15.04,12.63,15.085,86.51
12/8/2020 1:30,78.42,113.28,106.24,27.5896,60.4699,7.2658,79.84,15.04,12.64,15.08,86.505
12/8/2020 2:00,78.26,112.82,106.04,27.63,60.4533,7.2561,79.84,15.04,12.64,15.0276,86.4975
12/8/2020 2:30,78.12,112.94,105.98,27.6,60.28,7.2258,79.82,15.04,12.61,14.97,86.4927
12/8/2020 3:00,77.71,112.26,105.72,27.49,59.7301,7.155,79.82,15.0153,12.56,14.98,86.51
12/8/2020 3:30,77.39,111.38,105.42,27.46,59.44,7.09,79.82,15.0153,12.49,15,86.52
12/8/2020 4:00,77.39,111.38,105.38,27.46,59.4451,7.09,78.8863,14.8734,12.49,15,86.52
12/8/2020 21:30,77.61,112.975,106.36,27.646,60.1357,7.19,79.49,15.05,12.6269,15,86.4924
12/8/2020 22:00,78.02,113.27,106.9,27.7545,60.55,7.21,80.01,15.05,12.545,15.09,86.5
12/8/2020 22:30,78.03,113.41,107.01,27.73,60.5212,7.25,80.01,15.05,12.49,15.08,86.498
12/8/2020 23:00,77.935,113.54,107,27.79,60.339,7.23,80.01,15.05,12.5,15.0803,86.4992
12/8/2020 23:30,77.76,113.76,107.08,27.81,60.09,7.19,80.2994,15.02,12.52,15.04,86.5
13/8/2020 0:00,77.84,114.06,106.85,27.88,60.08,7.23,80.2994,15.02,12.5,15.07,86.495
13/8/2020 0:30,77.62,113.72,107.17,27.8,60,7.1986,80.2994,15.02,12.49,15.07,86.495
13/8/2020 1:00,77.405,113.53,107.13,27.8079,59.7,7.17,80.2994,15.02,12.4333,15.09,86.505
13/8/2020 1:30,77.56,114.129,107.36,27.8,59.7,7.205,80.2994,15.02,12.4333,15.06,86.5
13/8/2020 2:00,77.57,114.02,107.26,27.88,59.74,7.2215,80.27,15.02,12.45,15.0636,86.5
13/8/2020 2:30,77.75,113.955,107.35,27.901,59.8196,7.23,80.1,15.09,12.455,15.0699,86.495
13/8/2020 3:00,77.9082,114.021,107.43,27.86,59.89,7.24,80.1,15.089,12.455,15.0401,86.5
13/8/2020 3:30,77.64,113.91,107.15,27.76,59.63,7.24,80.19,15.06,12.44,15.04,86.5
13/8/2020 4:00,77.64,113.91,107.15,27.76,59.6358,7.24,79.8922,15.069,12.44,15.04,86.5
13/8/2020 21:30,77.58,114.35,106.55,27.6619,59.5992,7.255,79.8922,14.745,12.5161,14.9299,86.49
13/8/2020 22:00,77.3,114.29,106.76,27.69,59.4001,7.26,79.8922,14.745,12.57,14.88,86.49
13/8/2020 22:30,77.37,114.49,106.64,27.6,59.265,7.22,79.8922,14.73,12.58,14.8199,86.495
13/8/2020 23:00,77.37,114.55,106.745,27.5373,59.165,7.1939,79.7095,14.66,12.5301,14.8001,86.5
13/8/2020 23:30,77.4,114.52,106.8,27.5301,59.1568,7.2,79.7095,14.65,12.53,14.8001,86.49
14/8/2020 0:00,77.375,114.68,106.88,27.46,59.3108,7.22,79.7095,14.6603,12.52,14.81,86.4951
14/8/2020 0:30,77.385,114.84,106.95,27.495,59.33,7.2219,79.7095,14.6601,12.49,14.815,86.495
14/8/2020 1:00,77.33,114.3,106.88,27.6567,59.3019,7.19,79.7095,14.66,12.4701,14.825,86.49
14/8/2020 1:30,77.33,114.32,107.07,27.6367,59.24,7.17,79.805,14.66,12.48,14.815,86.49
14/8/2020 2:00,77.17,113.96,106.92,27.601,59.1701,7.16,79.805,14.606,12.485,14.705,86.485
14/8/2020 2:30,77.03,113.74,106.8,27.535,58.9165,7.14,79.805,14.57,12.44,14.75,86.49
14/8/2020 3:00,77.28,114.11,107.03,27.58,59.1,7.1599,79.805,14.595,12.44,14.77,86.49
14/8/2020 3:30,77.23,113.96,107.02,27.61,59.0201,7.16,79.805,14.6499,12.41,14.81,86.49
14/8/2020 4:00,77.23,113.96,107.01,27.61,59.0199,7.16,79.2567,14.6282,12.41,14.81,86.49
14/8/2020 21:30,77.21,113.85,107.07,27.57,58.6889,7.17,79.2567,14.6282,12.34,14.925,86.5
14/8/2020 22:00,77.58,113.32,106.835,27.6016,59.02,7.2,79.2567,14.6282,12.34,14.93,86.5
14/8/2020 22:30,77.56,113.38,106.98,27.58,59.16,7.21,79.2567,14.6282,12.32,14.8554,86.51
14/8/2020 23:00,77.76,113.69,107.175,27.51,59.16,7.21,79.9239,14.6282,12.3599,14.89,86.51
14/8/2020 23:30,77.8987,113.565,106.99,27.56,59.2706,7.2201,79.9239,14.7834,12.369,14.86,86.51
15/8/2020 0:00,77.755,113.77,106.81,27.51,59.2706,7.22,79.9239,14.7834,12.32,14.82,86.515
15/8/2020 0:30,77.55,113.91,106.91,27.46,59.0702,7.2,79.9239,14.8,12.3201,14.82,86.52
15/8/2020 1:00,77.705,113.89,106.84,27.49,59.1,7.215,79.64,14.75,12.39,14.87,86.515
15/8/2020 1:30,77.805,113.88,106.86,27.56,59.1,7.23,79.64,14.7664,12.37,14.87,86.52
15/8/2020 2:00,77.765,113.73,106.75,27.54,59.325,7.23,79.64,14.7664,12.385,14.87,86.5137
15/8/2020 2:30,77.555,113.69,106.662,27.5,59.325,7.215,79.87,14.7664,12.32,14.835,86.5101
15/8/2020 3:00,77.45,113.51,106.5,27.465,59.095,7.19,79.87,14.7664,12.35,14.835,86.52
15/8/2020 3:30,77.53,113.87,106.8,27.46,59.09,7.235,79.505,14.73,12.34,14.87,86.5
15/8/2020 4:00,77.53,113.88,106.8,27.46,59.09,7.235,79.5076,14.7297,12.34,14.87,86.5
17/8/2020 21:30,77.32,114.84,107.49,27.38,58.79,7.18,79.51,14.7,12.4,15.1,86.515
17/8/2020 22:00,77.31,114.62,107.65,27.43,58.73,7.179,79.51,14.7499,12.2665,15.1,86.51
17/8/2020 22:30,77.41,114.595,107.745,27.55,58.6501,7.17,79.51,14.77,12.2,15.13,86.52
17/8/2020 23:00,77.3995,114.715,107.83,27.58,58.72,7.15,79.51,14.74,12.21,15.1,86.5193
17/8/2020 23:30,77.42,114.61,107.76,27.52,58.81,7.1582,79.51,14.74,12.23,15.09,86.515
18/8/2020 0:00,77.365,114.59,107.6,27.47,58.725,7.1631,79.51,14.74,12.24,15.11,86.51
18/8/2020 0:30,77.43,114.75,107.6,27.5,58.735,7.17,79.51,14.74,12.2401,15.11,86.515
18/8/2020 1:00,77.38,114.705,107.62,27.416,58.793,7.19,79.51,14.74,12.25,15.129,86.51
18/8/2020 1:30,77.36,114.72,107.72,27.45,58.7645,7.155,79.51,14.75,12.26,15.12,86.51
18/8/2020 2:00,77.25,114.82,107.59,27.43,58.7,7.18,79.51,14.75,12.28,15.13,86.51
18/8/2020 2:30,77.07,114.875,107.45,27.36,58.58,7.185,79.51,14.7893,12.28,15.12,86.5
18/8/2020 3:00,77.08,114.765,107.49,27.38,58.5587,7.19,79.51,14.8,12.27,15.13,86.505
18/8/2020 3:30,77.17,114.66,107.43,27.37,58.521,7.2,79.2526,14.8,12.29,15.15,86.51
18/8/2020 4:00,77.17,114.64,107.43,27.37,58.5258,7.2,79.2422,14.8,12.29,15.15,86.51
18/8/2020 21:30,77.13,114.75,107.51,27.35,58.411,7.17,79.2422,14.75,12.27,15.33,86.51
18/8/2020 22:00,76.93,114.18,106.91,27.26,58.166,7.12,79.2422,14.635,12.16,15.19,86.515
18/8/2020 22:30,76.91,114.68,107.21,27.22,57.9901,7.16,79.2422,14.6607,12.18,15.29,86.515
18/8/2020 23:00,77.04,114.85,107.35,27.207,58.2262,7.17,79.2422,14.73,12.2054,15.26,86.52
18/8/2020 23:30,77.03,114.86,107.345,27.2673,58.27,7.1629,79.2422,14.65,12.22,15.25,86.53
19/8/2020 0:00,76.95,114.92,107.485,27.25,58.2,7.16,79.2422,14.615,12.23,15.2658,86.51
19/8/2020 0:30,77.01,114.925,107.63,27.25,58.15,7.15,79.2422,14.615,12.22,15.28,86.52
19/8/2020 1:00,76.98,114.985,107.54,27.2575,58.15,7.13,79.2422,14.615,12.205,15.28,86.5156
19/8/2020 1:30,77.06,115,107.47,27.235,58.31,7.13,79.2422,14.615,12.225,15.31,86.515
19/8/2020 2:00,77.03,115.085,107.41,27.2999,58.3062,7.13,79.2422,14.61,12.219,15.29,86.52
19/8/2020 2:30,76.95,115.145,107.41,27.345,58.385,7.11,79.2422,14.595,12.15,15.31,86.515
19/8/2020 3:00,76.79,115.14,107.38,27.345,58.32,7.105,79.2422,14.58,12.16,15.3,86.515
19/8/2020 3:30,76.72,115.07,107.4,27.29,58.2,7.1,79.2422,14.55,12.12,15.28,86.52
19/8/2020 4:00,76.75,115.07,107.4,27.29,58.2,7.1,79.2422,14.55,12.12,15.28,86.52
19/8/2020 21:30,77.14,115.05,107.51,27.3048,59.2757,7.13,78.79,14.67,12.13,15.48,86.5289
19/8/2020 22:00,77.04,115.5,107.53,27.25,59.0685,7.1,78.79,14.64,12.0633,15.535,86.5258
19/8/2020 22:30,77.03,115.44,107.65,27.2399,59.0685,7.1,78.79,14.59,12.05,15.47,86.525
19/8/2020 23:00,76.9998,115.465,107.75,27.29,59.15,7.1033,78.79,14.58,12.09,15.475,86.5266
19/8/2020 23:30,76.94,115.72,107.66,27.29,59.2035,7.15,78.79,14.59,12.08,15.48,86.52
20/8/2020 0:00,77.01,115.66,107.74,27.281,59.04,7.125,79.1538,14.59,12.11,15.45,86.525
20/8/2020 0:30,76.8601,115.77,107.56,27.34,58.9511,7.1191,79.136,14.55,12.1104,15.465,86.5216
20/8/2020 1:00,76.91,115.76,107.539,27.3179,58.925,7.1202,79.136,14.55,12.09,15.47,86.525
20/8/2020 1:30,76.91,115.82,107.629,27.3602,58.8201,7.12,79.136,14.55,12.1,15.47,86.53
20/8/2020 2:00,76.76,115.09,107.39,27.361,58.8443,7.1,79.136,14.55,12.11,15.39,86.5233
20/8/2020 2:30,76.78,115.38,107.63,27.34,58.7635,7.09,79.136,14.54,12.11,15.4199,86.525
20/8/2020 3:00,76.645,115.18,107.3,27.29,58.7635,7.0601,79.136,14.51,12.11,15.39,86.52
20/8/2020 3:30,76.55,115.02,107.05,27.24,58.41,7.05,79.136,14.47,12.06,15.45,86.52
20/8/2020 4:00,76.55,114.93,107.05,27.24,58.4862,7.05,78.6776,14.4653,12.06,15.45,86.52
20/8/2020 21:30,75.91,115.39,106.74,27.11,57.939,6.93,78.02,14.4,12.065,15.3814,86.5383
20/8/2020 22:00,76.195,115.43,106.57,27.155,58.3425,6.9737,77.97,14.36,12.12,15.42,86.52
20/8/2020 22:30,76.04,115.635,106.55,27.11,58.3099,6.92,78.375,14.41,12.12,15.37,86.53
20/8/2020 23:00,76.1,115.53,106.695,27.17,58.1979,6.91,78.375,14.39,12.13,15.3562,86.535
20/8/2020 23:30,76.18,115.81,106.69,27.13,58.1979,6.94,78.375,14.4,12.15,15.355,86.53
21/8/2020 0:00,76.25,115.69,106.81,27.09,58.2595,6.91,78.375,14.3888,12.11,15.361,86.53
21/8/2020 0:30,76.23,115.587,106.645,27,58.3691,6.915,78.375,14.3888,12.11,15.3651,86.5396
21/8/2020 1:00,76.175,115.82,106.66,26.9503,58.3661,6.91,78.375,14.3888,12.0901,15.32,86.5335
21/8/2020 1:30,76.125,115.92,106.729,26.9699,58.4475,6.89,78.375,14.3888,12.11,15.32,86.53
21/8/2020 2:00,76.165,116.17,106.78,26.97,58.535,6.9199,78.375,14.455,12.1,15.355,86.535
21/8/2020 2:30,76.17,116.28,106.75,27.0136,58.57,6.91,78.375,14.47,12.1,15.3952,86.52
21/8/2020 3:00,76.14,116.39,106.58,26.9529,58.725,6.9,78.375,14.44,12.09,15.44,86.53
21/8/2020 3:30,76.16,116.46,106.76,26.92,58.715,6.87,78.37,14.41,12.05,15.4,86.52
21/8/2020 4:00,76.14,116.46,106.71,26.92,58.6813,6.87,78.2269,14.41,12.05,15.4012,86.52
21/8/2020 21:30,76.6,117.05,106.55,26.88,58.747,6.835,78.2269,14.2677,12.04,15.2,86.525
21/8/2020 22:00,76.34,117.29,106.23,26.88,58.72,6.84,78.2269,14.275,12.025,15.15,86.52
21/8/2020 22:30,76.22,117.68,106.11,26.72,58.7521,6.85,77.3,14.3595,11.995,15.1815,86.53
21/8/2020 23:00,76.29,117.65,106.105,26.7599,58.82,6.78,77.425,14.3595,11.99,15.1799,86.53
21/8/2020 23:30,76.32,117.05,106.29,26.8499,58.82,6.765,77.59,14.3595,11.99,15.14,86.52
22/8/2020 0:00,76.315,117.52,106.518,26.8792,58.835,6.77,77.59,14.25,11.9863,15.132,86.52
22/8/2020 0:30,76.24,117.62,106.43,26.865,58.7501,6.77,77.59,14.255,11.9694,15.141,86.52
22/8/2020 1:00,76.29,117.37,106.47,26.8563,58.645,6.76,77.9969,14.255,11.98,15.15,86.52
22/8/2020 1:30,76.46,117.36,106.61,26.93,58.645,6.7839,77.9969,14.255,12.0021,15.13,86.515
22/8/2020 2:00,76.44,117.58,106.69,26.9073,58.74,6.785,77.9969,14.3515,12,15.141,86.515
22/8/2020 2:30,76.46,117.81,106.825,26.9,58.71,6.765,77.918,14.3515,12.0009,15.1733,86.5116
22/8/2020 3:00,76.47,117.91,106.915,26.92,58.7418,6.7752,77.65,14.3515,12.02,15.185,86.51
22/8/2020 3:30,76.45,117.91,106.82,26.91,58.65,6.78,77.65,14.31,12.03,15.16,86.51
22/8/2020 4:00,76.45,117.94,106.82,26.91,58.7091,6.78,77.7971,14.3327,12.03,15.16,86.51
24/8/2020 21:30,77.08,119.135,106.85,26.83,59.302,6.85,77.9,14.34,12.0959,15.186,86.52
24/8/2020 22:00,77.39,118.96,106.79,26.82,59.6747,6.93,77.9,14.425,12.155,15.1973,86.52
24/8/2020 22:30,77.565,118.1,106.48,26.87,59.7242,6.9584,77.9,14.4427,12.17,15.16,86.52
24/8/2020 23:00,77.49,118.36,106.16,26.98,59.73,6.96,77.9,14.4427,12.189,15.185,86.51
24/8/2020 23:30,77.4,119.01,105.83,26.9665,60.0158,6.95,77.9,14.4427,12.205,15.21,86.515
25/8/2020 0:00,77.41,118.87,105.69,26.97,59.8622,6.94,77.9,14.41,12.25,15.21,86.5106
25/8/2020 0:30,77.26,118.76,105.86,27.06,59.69,6.91,77.9,14.41,12.275,15.204,86.505
25/8/2020 1:00,77.3501,118.725,106.06,27.08,59.7,6.9297,77.9,14.41,12.245,15.204,86.51
25/8/2020 1:30,77.39,118.78,105.98,27.1402,59.7601,6.92,77.9,14.41,12.22,15.2099,86.509
25/8/2020 2:00,77.475,118.57,106.09,27.18,59.7399,6.9,77.9,14.41,12.25,15.2099,86.505
25/8/2020 2:30,77.45,118.34,106.05,27.1901,59.79,6.91,77.9,14.41,12.2604,15.165,86.51
25/8/2020 3:00,77.585,118.57,106.098,27.17,59.88,6.925,77.9,14.41,12.265,15.19,86.51
25/8/2020 3:30,77.83,118.96,106.33,27.23,60.0445,6.94,78.51,14.38,12.28,15.18,86.5
25/8/2020 4:00,77.83,118.96,106.33,27.23,60.0443,6.94,78.762,14.3977,12.28,15.18,86.5
25/8/2020 21:30,78.25,118.97,106.9,27.14,60.12,6.98,78.8,14.44,12.27,15.235,86.4899
25/8/2020 22:00,77.77,118.7,106.77,27.04,59.85,6.9101,78.8,14.397,12.21,15.221,86.4964
