,XLI US Equity,XLK US Equity,XLV US Equity,FXU US Equity,XTN US Equity,FXN US Equity,PSCC US Equity,ENFR US Equity,BIZD US Equity,DBB US Equity,SHY US Equity,UNP US Equity,UPS US Equity,CSX US Equity,FDX US Equity,NSC US Equity,LUV US Equity,DAL US Equity,ODFL US Equity,KSU US Equity,EXPD US Equity,CHRW US Equity,JBHT US Equity,UAL US Equity,AAL US Equity,ALK US Equity
23/6/2020 23:00,69.23,105.34,101.19,26.32,52.89,7.09,71.4638,14.6388,12.15,13.505,86.55,170.445,109.5,69.45,138.37,174.365,34.015,28.916,166.79,146.47,75.53,77.21,120.01,35,13.81,35.82
23/6/2020 23:30,69.195,105.41,101,26.27,52.728,7.09,71.4638,14.6388,12.12,13.49,86.545,170.73,109.98,69.74,138.94,174.94,34.06,28.92,166.73,146.56,75.71,77.26,120.255,34.62,13.815,35.94
24/6/2020 0:00,69.13,105.49,100.87,26.21,52.97,7.1159,71.4638,14.6388,12.14,13.5,86.54,170.625,109.79,69.7092,138.8,174.63,34.19,29.0217,167.2,146.49,75.83,77.28,120.43,34.7601,13.815,35.96
24/6/2020 0:30,69.2,105.48,100.8,26.24,53.07,7.09,71.4638,14.6388,12.12,13.49,86.5438,171.04,109.84,69.685,138.75,175.345,34.305,29.095,166.84,146.75,75.885,77.31,120.58,35.1799,13.81,35.9
24/6/2020 1:00,69.36,105.72,100.92,26.3,53.13,7.1,71.61,14.6388,12.14,13.4916,86.545,171.07,110.05,69.74,139.07,175.76,34.435,29.135,166.98,146.785,76.01,77.495,120.72,35.1673,13.835,36.142
24/6/2020 1:30,69.35,105.63,101.05,26.29,53.2,7.035,71.61,14.6388,12.14,13.49,86.545,170.49,110.035,69.69,139.12,175.5,34.28,29.02,166.44,146.44,75.68,77.42,121.19,35.0717,13.8,36.175
24/6/2020 2:00,69.33,105.43,100.85,26.24,53.06,7.03,71.61,14.5558,12.08,13.5,86.54,169.77,110.056,69.465,138.81,174.96,34.615,29.29,165.74,145.37,75.49,77.15,120.78,35.645,13.8248,36.455
24/6/2020 2:30,69.32,105.15,100.75,26.2538,53.245,7.01,71.61,14.5558,12.07,13.56,86.545,169.58,110.27,69.35,139.445,174.77,34.49,29.38,164.89,144.81,75.55,77.14,120.39,35.6987,13.995,36.47
24/6/2020 3:00,69.3,104.765,100.62,26.27,53.4453,7.01,71.61,14.4901,12.098,13.4826,86.55,170.355,110.64,69.49,139.37,175.51,34.6401,29.555,164.81,149.11,75.59,77.13,120.18,35.945,14.125,36.77
24/6/2020 3:30,69.08,104.63,100.37,26.26,53.37,7,71.61,14.4456,12.12,13.45,86.56,169.36,110.61,69.43,139.07,174.41,34.75,29.64,164.97,147.65,75.43,77.31,119.85,36.08,14,36.84
24/6/2020 4:00,69.05,104.63,100.37,26.26,53.37,7,71.61,14.4586,12.12,13.45,86.56,169.36,110.61,69.43,139.07,174.49,34.75,29.64,164.97,147.65,75.43,77.31,119.85,36.08,14,36.83
24/6/2020 21:30,67.95,103.58,98.97,25.99,52.3599,6.74,71.14,14.1536,11.8,13.51,86.56,167.86,110.56,68.58,137.67,172.28,33.5485,27.9607,165.7,145.49,75.24,77.69,119.18,33.77,13.3,35.37
24/6/2020 22:00,67.97,103.745,98.85,26.08,52.375,6.79,70.5743,14,11.825,13.535,86.55,167.77,111.517,68.62,137.89,172.85,33.56,28.17,166.16,144.91,75.21,78.34,119.265,34.29,13.59,35.85
24/6/2020 22:30,67.57,103.1,98.21,25.9,52.079,6.67,70.5743,14,11.805,13.46,86.56,167.45,110.08,68.4,136.05,172.14,33.18,27.85,165.13,144.43,74.87,78.24,118.32,33.84,13.48,35.5
24/6/2020 23:00,67.17,102.68,97.81,25.79,51.69,6.58,70.5743,13.795,11.7224,13.46,86.5625,166.92,109.57,68.0733,135.57,170.96,32.955,27.665,163.67,142.95,74.32,77.97,117.88,33.8401,13.3999,35.33
24/6/2020 23:30,66.76,102.105,97.42,25.665,51.244,6.49,70.05,13.795,11.62,13.37,86.56,166.24,109,67.95,135.05,170.58,32.43,27.2316,162.79,142.58,74.03,77.97,117.22,33.0596,13.075,34.6587
25/6/2020 0:00,66.86,102.43,97.51,25.74,51.2469,6.525,70.13,13.685,11.72,13.45,86.5691,166.33,108.865,68.03,135.57,171.28,32.49,27.36,162.34,143.31,74.025,78.05,117.24,33.0335,13.04,34.65
25/6/2020 0:30,67.13,102.7,97.91,25.86,51.4562,6.58,70.13,13.815,11.8467,13.3759,86.5601,166.58,109.79,68.14,136.57,171.33,32.71,27.56,163.05,144.7,74.06,78.26,118.1,33.55,13.27,34.9417
25/6/2020 1:00,66.8,102.33,97.47,25.75,51.27,6.515,70.13,13.88,11.8,13.44,86.565,165.54,109.88,67.75,135.956,170.27,32.555,27.37,162.94,144,73.895,78.11,117.73,33.24,13.11,34.7726
25/6/2020 1:30,66.79,102.24,97.53,25.8,51.24,6.5324,70.13,13.8239,11.805,13.425,86.5601,165.57,109.86,67.805,136.46,169.35,32.5924,27.4584,162.79,143.73,74.23,78.28,117.69,33.37,13.16,34.625
25/6/2020 2:00,66.97,102.382,97.755,25.96,51.48,6.5515,70.7669,13.899,11.85,13.4,86.565,165.91,109.9,67.94,136.87,170.11,32.625,27.5699,163.33,144.14,74.0912,78.565,117.98,33.59,13.24,34.73
25/6/2020 2:30,66.76,102.07,97.55,25.92,51.335,6.51,70.7669,13.899,11.9121,13.415,86.565,165.545,109.79,67.66,136.05,169.55,32.32,27.39,162.44,143.43,73.8,78.44,117.14,33.35,13.195,34.51
25/6/2020 3:00,66.9413,102.46,97.885,26.02,51.5246,6.5063,70.7669,13.87,11.891,13.425,86.57,165.8,109.94,67.81,136,170.08,32.53,27.6,163.26,143.87,74.01,78.7,117.05,33.45,13.34,34.69
25/6/2020 3:30,66.65,102.27,97.72,25.92,51.11,6.45,70.7669,13.81,11.81,13.43,86.57,165.56,109.55,67.5,135.09,169.15,32.27,27.35,163.34,142.58,73.62,78.54,117.04,33.07,13.04,34.4
25/6/2020 4:00,66.65,102.27,97.75,25.92,51.11,6.45,70.7475,13.81,11.81,13.43,86.57,165.55,109.5,67.5,135.09,169.15,32.25,27.34,163.34,142.58,73.62,78.54,117.04,33.07,13.04,34.39
25/6/2020 21:30,66.11,101.94,97.42,25.17,50.3,6.529,70.7475,13.78,11.78,13.415,86.575,164.19,108.51,66.68,132.76,167.46,32.14,27.3271,161.92,141.825,72.57,76.99,115.74,32.99,12.67,34.12
25/6/2020 22:00,66.62,102.5,97.51,25.3,51.09,6.64,70.7475,14.0318,12.03,13.42,86.5699,164.25,109.36,67.11,134.47,168.1,32.934,27.94,162.44,143.825,73.04,77.17,116.75,33.97,13,34.92
25/6/2020 22:30,66.295,102.26,97.56,25.17,50.65,6.51,70.7475,14.01,11.92,13.43,86.57,163.47,109.26,66.99,133.99,168.04,32.58,27.4641,161.94,144.76,73.155,77.02,116.92,33.2656,12.68,34.195
25/6/2020 23:00,66.3,102.34,97.58,25.1,50.5848,6.49,70.7475,13.89,11.938,13.48,86.56,163.84,108.99,67.16,133.18,168.341,32.5,27.3201,162.6,144.7,72.92,76.87,117.06,33.28,12.545,34.1653
25/6/2020 23:30,66.29,102.36,97.62,25.0475,50.5848,6.48,70.809,13.79,11.8931,13.43,86.571,163.3,108.9,67.07,132.63,168.2,32.39,27.305,162.42,144.76,72.765,76.85,117,33.2366,12.535,34.3
26/6/2020 0:00,66.49,102.695,97.84,25.0806,50.715,6.5195,70.65,13.79,11.98,13.4899,86.5634,163.985,108.95,67.35,132.89,168.59,32.54,27.4099,162.625,144.73,72.995,77.03,117.137,33.41,12.635,34.47
26/6/2020 0:30,66.56,102.58,97.855,25.16,50.8967,6.525,70.89,13.79,11.9376,13.4954,86.5609,163.81,109.036,67.335,133.11,168.58,32.4357,27.465,163.225,145.05,72.64,77.05,117.25,33.53,12.6833,34.59
26/6/2020 1:00,66.49,102.5,97.95,25.12,50.8967,6.5,70.98,13.7842,11.9376,13.47,86.5651,163.48,109.09,67.25,133.1,168.31,32.46,27.42,162.41,144.46,72.51,77.03,116.96,33.5,12.635,34.62
26/6/2020 1:30,66.525,102.6,97.93,25.16,50.7468,6.51,70.98,13.76,11.8876,13.46,86.565,164.32,109.145,67.435,133.58,169.095,32.445,27.49,162.515,144.77,72.63,77.08,117.12,33.6701,12.68,34.72
26/6/2020 2:00,66.53,102.32,97.73,25.18,50.7468,6.49,70.89,13.76,11.9032,13.44,86.565,164.65,109.5,67.49,133.7,169.245,32.3982,27.515,162.48,144.98,72.6,77.04,117.09,33.8222,12.585,34.86
26/6/2020 2:30,66.57,102.38,97.815,25.16,50.7643,6.5,70.89,13.72,11.92,13.44,86.565,164.727,109.5,67.535,134.08,169.75,32.365,27.45,161.95,146.18,72.46,76.98,117.28,33.79,12.615,34.95
26/6/2020 3:00,67.26,103.175,98.62,25.33,51.2,6.5995,71.15,13.72,11.9501,13.495,86.5664,166.27,110.39,68.14,135.64,171.33,32.94,28.0601,162.8,146.66,72.95,77.49,118.2,34.625,12.975,35.56
26/6/2020 3:30,67.39,103.58,98.71,25.37,51.5,6.63,71.32,13.88,11.97,13.51,86.57,167.02,110.52,68.22,136.1,171.59,32.94,28.01,163.01,147.3,72.99,77.32,118.39,34.69,13.17,35.48
26/6/2020 4:00,67.39,103.58,98.71,25.37,51.5,6.63,71.5146,13.88,11.97,13.51,86.57,167.02,110.52,68.22,136.11,171.68,32.97,28.01,163.01,147.28,72.99,77.32,118.39,34.69,13.17,35.48
26/6/2020 21:30,67.2,102.86,98.72,25.34,51.29,6.4,71.8,13.635,11.9,13.595,86.58,167.08,110.22,67.97,133.93,171.5,32.26,27.31,163.88,148.465,73.8,77.24,119.16,33.22,12.7857,34.95
26/6/2020 22:00,66.74,101.89,98.05,25.29,50.59,6.32,71.1983,13.49,11.78,13.57,86.585,165.57,109.415,67.45,131.973,170.36,31.975,26.9767,163.275,147.81,73.47,77.455,118.215,32.7499,12.475,34.4975
26/6/2020 22:30,66.44,101.69,97.525,25.08,50.23,6.2801,71.1983,13.4168,11.76,13.51,86.589,164.34,108.49,66.95,131.16,169.3,31.78,26.95,162.595,146.24,73.17,77.19,117.305,32.5613,12.37,34.21
26/6/2020 23:00,66.41,102.03,97.58,24.947,50.315,6.32,71.1983,13.38,11.7994,13.52,86.595,164.08,108.295,66.96,130.62,169.18,31.57,26.75,163.17,146.93,73.17,76.72,118.275,32.335,12.3834,33.8
26/6/2020 23:30,66.405,102.55,97.71,24.93,50.36,6.33,71.1983,13.4,11.7926,13.56,86.595,164.07,108.488,67.095,130.26,169.6,31.64,26.73,163.64,147,73.42,76.765,118.86,32.37,12.3599,33.86
27/6/2020 0:00,66.38,102.04,97.41,24.94,50.49,6.33,71.1983,13.4,11.77,13.5271,86.605,163.85,108.3,66.94,131.132,169.47,31.728,26.885,162.87,147.695,73.48,76.48,118.45,32.75,12.47,34.12
27/6/2020 0:30,66.35,102.16,97.56,24.99,50.41,6.3421,71.1983,13.4,11.83,13.535,86.6001,164.01,108.295,66.9,131.05,169.51,31.7473,26.795,162.91,147.74,73.52,76.2,118.78,32.78,12.465,34.18
27/6/2020 1:00,66.355,102.41,97.74,25.06,50.4398,6.33,71.1983,13.39,11.8249,13.535,86.6,163.93,108.28,66.82,130.7,168.61,31.49,26.6,163.255,147.74,73.56,76.2,118.655,32.45,12.44,33.84
27/6/2020 1:30,66.36,102.17,97.655,25.11,50.325,6.335,71.1983,13.4,11.8537,13.5358,86.6,163.95,108.16,66.635,130.5,168.6,31.51,26.59,162.79,147.29,73.355,76.28,118.38,32.39,12.38,33.81
27/6/2020 2:00,66.09,101.98,97.225,25.03,50.325,6.275,71.1983,13.35,11.8,13.523,86.6,163.76,107.64,66.43,129.915,168.07,31.285,26.403,162.655,146.624,73.02,76.12,118.6,32.25,12.185,33.62
27/6/2020 2:30,66.04,101.87,97.32,24.985,50.0515,6.2597,71.1983,13.31,11.7802,13.5,86.61,163.6,107.61,66.33,129.78,168.045,31.36,26.4517,163.035,146.66,72.9,76.05,118.86,32.24,12.245,33.8073
27/6/2020 3:00,66.02,101.94,97.27,24.93,50.2166,6.25,71.1983,13.33,11.84,13.53,86.595,163.43,107.67,66.42,129.63,168.45,31.465,26.415,163.42,146.85,73.14,76.15,119.21,32.365,12.298,33.905
27/6/2020 3:30,66.14,101.53,97.51,25.04,50.46,6.26,71.1983,13.395,11.84,13.53,86.6,162.71,107.32,65.88,130.08,169.79,31.95,26.94,163,145.66,73.54,76.6,119.3,32.93,12.38,34.29
27/6/2020 4:00,66.14,101.54,97.51,25.04,50.46,6.26,70.496,13.395,11.84,13.53,86.6,162.64,107.32,65.91,130.08,169.81,31.96,26.91,163,145.71,73.54,76.66,119.3,32.89,12.38,34.3
29/6/2020 21:30,67.17,100.94,97.86,25.23,50.5608,6.35,70.496,13.36,11.845,13.57,86.6,163.9,108.61,67.08,133.31,170.81,33.23,27.1143,162.14,146.29,74.4,77.61,119.38,32.9547,12.47,34.925
29/6/2020 22:00,67.68,101.48,98.02,25.39,51.5,6.395,70.496,13.59,11.885,13.6217,86.6045,165.295,109.675,67.59,133.66,171.62,33.915,27.705,163.195,147.82,74.59,77.8,119.41,33.81,12.9205,35.59
29/6/2020 22:30,67.79,101.72,98.18,25.42,51.69,6.38,72.7701,13.59,11.9,13.6137,86.6001,164.99,109.81,67.89,134.28,171.73,34.12,27.79,163.36,148.05,74.58,77.86,119.975,33.9,12.82,35.67
29/6/2020 23:00,67.8,102.07,98.5,25.47,51.6537,6.33,72.7701,13.5,11.932,13.59,86.6,164.985,109.78,68.16,134,172.32,34.24,27.9286,164.23,147.2,74.69,77.79,120.18,33.81,12.915,35.65
29/6/2020 23:30,67.58,102.02,98.22,25.44,51.74,6.33,72.7701,13.5,11.88,13.61,86.6,164.57,109.38,67.97,133.95,171.36,34.28,27.9517,164.27,146.79,74.6,77.555,120.11,34.05,12.9227,35.62
30/6/2020 0:00,67.88,102.28,98.21,25.49,51.85,6.42,72.7701,13.5,11.885,13.6,86.605,164.6,109.46,68.31,134.11,171.76,34.66,28.42,164.995,147.42,74.64,77.32,120.42,34.92,13.23,36.35
30/6/2020 0:30,67.81,102.29,98.09,25.51,52.2042,6.42,72.7701,13.5,11.86,13.64,86.61,164.71,109.11,68.15,133.68,171.7,35.025,28.5117,165.09,147.19,74.48,77.15,120.48,35.1199,13.2747,36.6
30/6/2020 1:00,68.085,102.14,98.085,25.57,52.2,6.465,72.7701,13.5,11.92,13.63,86.6,164.99,109.269,68.25,134.38,171.99,35.125,28.7,165.45,147.455,74.49,77.24,120.51,35.31,13.3999,36.7716
30/6/2020 1:30,67.99,102.33,98.2,25.53,52.185,6.4,72.7701,13.5,11.93,13.58,86.605,165.18,109.47,68.285,134.482,172.17,34.94,28.4,165.78,147.27,74.53,77.57,120.99,34.9938,13.245,36.51
30/6/2020 2:00,67.88,102.15,97.98,25.54,52.13,6.37,73.1143,13.56,11.896,13.6,86.605,165.03,109.16,68.23,133.81,171.675,34.68,28.345,165.23,146.86,74.34,77.4,120.53,34.8581,13.0681,36.305
30/6/2020 2:30,67.96,102.02,98.06,25.61,52.13,6.34,73.1143,13.5236,11.9,13.5999,86.605,164.64,109.01,68.21,133.71,171.8,34.8,28.36,164.11,146.79,74.2,77.2,119.47,34.98,13.17,36.54
30/6/2020 3:00,67.955,102.01,97.91,25.59,51.775,6.35,73.1143,13.564,11.91,13.6101,86.61,164.43,108.86,68.09,133.91,171.54,34.97,28.58,163.62,146.75,74.09,77.11,119.27,35.1651,13.245,36.75
30/6/2020 3:30,68.31,102.65,98.39,25.66,52.28,6.4,73.1143,13.53,12,13.6,86.61,165.5,109.49,68.5,134.73,172.73,35.04,28.6,164.67,147.65,74.3,77.76,120.08,35.27,13.32,36.92
30/6/2020 4:00,68.31,102.65,98.39,25.66,52.28,6.4,73.0691,13.53,12,13.6,86.62,165.51,109.48,68.5,134.55,172.68,35.04,28.61,164.67,147.64,74.3,77.76,120.08,35.27,13.32,36.91
30/6/2020 21:30,67.72,103.57,98.18,25.5814,52.28,6.2723,72.85,13.5,12.015,13.7,86.63,164.84,109.21,68.39,135.98,172.67,33.85,27.85,165.6,147,74.95,78.23,120.08,33.6313,12.968,35.58
30/6/2020 22:00,67.95,103.65,98.46,25.67,52.0451,6.33,72.85,13.47,12.055,13.71,86.6264,165.235,109.74,68.82,137.51,173.02,34.28,28.0999,167.11,147.96,74.86,78.61,120.32,34.04,13.005,35.6
30/6/2020 22:30,68.34,103.99,98.7,25.81,52.0451,6.42,72.85,13.53,12.13,13.66,86.61,165.87,109.96,69.11,138.7,173.27,34.54,28.335,167.625,148.61,75.04,78.85,120.16,34.57,13.24,36.2
30/6/2020 23:00,68.38,103.93,98.95,25.84,52.685,6.41,72.85,13.575,12.13,13.675,86.62,167.01,110.32,69.26,138.41,174.72,34.635,28.4,168.6,149.48,75.29,79.14,120.61,34.59,13.23,36.16
30/6/2020 23:30,68.29,103.97,98.94,25.757,52.56,6.42,72.85,13.58,12.1511,13.64,86.62,166.8,110.14,69.035,138.31,174.22,34.625,28.36,168.43,148.89,75.29,78.95,120.095,34.7832,13.285,36.2
1/7/2020 0:00,68.5,104.1,99.06,25.6755,52.78,6.4241,72.85,13.58,12.1899,13.66,86.615,167.71,110.58,69.3,138.885,174.74,34.551,28.365,169.24,149.33,75.48,79.24,120.51,34.8999,13.26,36.3431
1/7/2020 0:30,68.245,103.82,98.97,25.6,52.78,6.4,72.85,13.58,12.14,13.63,86.62,166.98,109.843,68.96,138.55,173.5,34.44,28.18,168.92,148.63,75.25,78.75,119.755,34.7999,13.22,36.1107
1/7/2020 1:00,68.28,103.81,99.09,25.61,52.78,6.405,72.85,13.55,12.135,13.6696,86.615,167.175,110.03,69.03,138.549,173.82,34.495,28.2148,168.83,148.84,75.13,78.61,119.83,34.734,13.21,36.17
1/7/2020 1:30,68.3,103.81,99.125,25.54,52.78,6.46,72.85,13.65,12.11,13.64,86.61,167.44,110.027,69.1,138.58,173.895,34.545,28.3206,168.91,149.12,75.21,78.62,119.545,35.005,13.28,36.45
1/7/2020 2:00,68.49,103.852,99.44,25.66,52.7282,6.48,73.236,13.74,12.14,13.645,86.61,168.111,110.19,69.41,138.8,174.64,34.67,28.46,169.33,149.53,75.305,78.68,120.07,35.34,13.315,36.6375
1/7/2020 2:30,68.56,104.085,99.43,25.68,52.775,6.52,73.236,13.78,12.1199,13.645,86.615,168.29,110.56,69.43,139.24,174.77,34.42,28.345,168.75,149.21,75.35,78.73,120.14,35.055,13.2009,36.69
1/7/2020 3:00,68.61,104.09,99.595,25.7005,52.815,6.56,73.236,13.87,12.085,13.635,86.61,168.71,110.71,69.55,139.62,174.805,34.53,28.315,169.17,148.91,75.5,78.74,120.015,35.07,13.19,36.5462
1/7/2020 3:30,68.7,104.49,100.07,25.78,52.86,6.57,73.5613,13.92,12.15,13.61,86.61,168.92,111.13,69.74,140.13,175.57,34.15,28.04,169.59,149.28,76.04,79.06,120.34,34.61,13.07,36.24
1/7/2020 4:00,68.7,104.49,100.07,25.78,52.86,6.57,73.5228,13.9171,12.15,13.61,86.61,169.07,111.18,69.74,140.22,175.57,34.18,28.05,169.59,149.29,76.04,79.06,120.34,34.61,13.07,36.26
1/7/2020 21:30,69.44,104.45,100.44,26,54.3294,6.64,73.5228,14.05,11.8,13.6334,86.54,169.57,117.935,69.83,162.385,175.59,34.79,29.1538,169.455,148.29,76.24,79.47,119.69,37.19,13.82,37.49
1/7/2020 22:00,69.35,104.84,100.74,25.99,53.82,6.5601,73.5228,13.9849,11.74,13.62,86.5301,169.165,117.04,69.41,160.885,174.76,34.8701,28.9,169.15,148.265,75.76,78.88,118.91,36.6313,13.6,36.96
1/7/2020 22:30,69.04,104.88,100.74,25.98,53.205,6.51,73.5228,13.9849,11.75,13.65,86.54,167.99,117.4,68.92,160.425,173.64,34.5,28.52,168.92,147.49,75.75,78.55,118.62,36.1401,13.5325,36.71
1/7/2020 23:00,68.4,104.61,100.37,25.89,52.53,6.41,73.5228,13.79,11.61,13.67,86.545,166.39,116.24,68.11,159.46,171.66,34.2034,28.23,167.32,144.62,75.1,78.29,117.41,35.46,13.19,36.09
1/7/2020 23:30,68.67,104.835,100.63,26.01,52.53,6.395,73.5228,13.745,11.67,13.7,86.5464,166.93,116.5,68.24,159.13,172.145,34.4199,28.2784,167.62,144.65,75.425,78.59,117.64,35.39,13.205,36.21
2/7/2020 0:00,68.87,104.93,100.98,26.12,52.88,6.385,73.1,13.745,11.7119,13.69,86.55,167.8,115.825,68.41,158.73,172.59,34.38,28.28,168.2,145.175,75.74,78.75,118.175,35.185,13.165,36.3
2/7/2020 0:30,68.67,104.93,100.97,26.06,52.76,6.36,73.1,13.745,11.68,13.71,86.545,166.94,114.66,68.12,157.54,171.66,34.095,28.06,168.015,144.73,75.35,78.53,117.697,34.76,12.96,36.02
2/7/2020 1:00,68.61,104.9,101.02,26.11,52.405,6.385,73.1,13.745,11.7,13.71,86.5399,166.91,114.685,68.08,157.085,171.49,33.92,27.91,168.04,144.855,75.49,78.68,117.895,34.52,12.815,35.96
2/7/2020 1:30,68.525,105,100.95,26.05,52.405,6.3558,73.175,13.745,11.7,13.72,86.5363,166.83,114.754,68.07,156.25,171.34,33.74,27.6492,168.07,144.75,75.595,78.665,117.76,34.2011,12.7265,35.655
2/7/2020 2:00,68.58,104.98,101.095,26.12,52.3497,6.39,73.175,13.745,11.6716,13.72,86.53,166.99,114.77,68.115,156.74,171.555,33.8184,27.676,167.98,145,75.67,78.99,117.73,34.45,12.7899,35.89
2/7/2020 2:30,68.61,104.925,101.08,26.1611,52.3497,6.38,73.1,13.745,11.68,13.73,86.525,167.06,114.88,68.13,157.28,171.2,33.895,27.7,167.44,144.715,75.77,79.23,117.4,34.465,12.8135,35.9199
2/7/2020 3:00,68.71,105.155,101.14,26.2209,52.512,6.43,73.1,13.745,11.65,13.73,86.523,167.62,115.045,68.36,157.432,171.805,34.0301,27.8301,168.12,145.27,76.085,79.35,118.21,34.468,12.82,36.02
2/7/2020 3:30,68.39,104.67,100.84,26.19,52.28,6.37,73.1,13.745,11.6,13.71,86.52,166.95,114.42,68.24,156.65,171.52,33.805,27.7,168.36,144.6,76.19,79.09,117.65,34.45,12.81,35.7
2/7/2020 4:00,68.39,104.66,100.84,26.19,52.28,6.37,73.1,13.8032,11.6,13.71,86.52,166.88,114.42,68.24,156.66,171.52,33.81,27.7,168.36,144.6,76.19,79.09,117.65,34.45,12.81,35.7
2/7/2020 21:30,69.945,106.13,101.99,26.5,53.6231,6.57,73.1,13.98,11.89,13.72,86.5309,170.31,115.07,69.71,159.32,177.215,34.6,28.3766,170.075,148.695,77,78.62,119.09,35.145,13.0899,36.96
2/7/2020 22:00,69.41,105.58,101.6,26.37,53.17,6.5,73.1,13.98,11.73,13.7,86.54,169.21,114.4,69.43,156.85,175.98,34.185,27.915,170.55,147.34,76.87,79,118.8,34.52,12.8145,36.63
2/7/2020 22:30,68.95,105.75,101.6,26.26,53.05,6.49,73.1,13.98,11.75,13.67,86.5474,168,114.52,68.82,157.16,173.72,34.0734,27.665,171.23,146.54,76.37,79.02,118.01,34.2223,12.6781,36.48
2/7/2020 23:00,69.25,105.435,101.855,26.335,52.74,6.52,73.1,13.83,11.6717,13.66,86.54,168.49,115.105,69.28,157.1,174.84,34.39,27.925,171.51,147.24,76.64,79.13,118.51,34.55,12.75,36.83
2/7/2020 23:30,69.33,105.87,102.03,26.4,53.1599,6.56,73.985,13.83,11.7329,13.68,86.54,168.69,114.99,69.15,157.26,174.68,34.49,28.11,171.72,147.58,76.87,79.22,118.36,34.735,12.815,37.045
3/7/2020 0:00,69.365,105.935,101.93,26.37,53.0734,6.59,73.985,13.83,11.75,13.69,86.54,169.32,114.95,69.22,157.18,175.26,34.44,28.14,172.51,148.28,76.845,79.11,118.6,34.6201,12.75,36.97
3/7/2020 0:30,69.33,105.98,101.93,26.34,53.1335,6.59,73.985,13.83,11.68,13.72,86.5461,169.39,114.899,69.245,156.115,175.45,34.5613,28.21,172.72,148.7,76.97,79.17,118.64,34.6,12.7401,37.0576
3/7/2020 1:00,69.31,105.97,101.88,26.36,53.21,6.56,73.985,13.83,11.6875,13.72,86.55,169.29,114.87,69.14,156.05,175.13,34.49,28.215,172.66,148.615,77.12,79.24,118.915,34.6952,12.715,37.0463
3/7/2020 1:30,69.405,105.84,101.87,26.42,53.17,6.58,73.985,13.8702,11.69,13.72,86.545,169.61,115.1,69.38,156.52,175.615,34.32,28.075,172.4,148.3,77.28,79.25,118.83,34.44,12.665,36.94
3/7/2020 2:00,69.43,105.97,102.04,26.44,53.05,6.6,73.985,13.8601,11.7,13.72,86.55,169.68,115.18,69.23,156.25,175.49,34.26,28.035,172.55,148.28,77.45,79.235,118.84,34.32,12.595,36.83
3/7/2020 2:30,69.4,106.02,102.12,26.42,53.05,6.6,73.985,13.8601,11.685,13.7,86.545,169.96,115,69.3,156.2,175.36,34.39,28.04,172.3,148.25,77.38,79.25,118.895,34.33,12.595,36.85
3/7/2020 3:00,69.23,105.76,101.93,26.35,52.961,6.58,73.985,13.91,11.67,13.72,86.545,169.35,114.87,69.01,156.135,175.105,34.285,27.85,171.49,148.04,77.25,79.15,118.45,34.2,12.5509,36.62
3/7/2020 3:30,68.98,105.27,101.6,26.23,52.73,6.54,73.985,13.89,11.61,13.69,86.56,169.11,114.39,68.86,155.55,174.49,34.1168,27.72,170.87,147.15,77.15,79.18,118.26,34.14,12.5,36.5
3/7/2020 4:00,68.98,105.27,101.6,26.23,52.7311,6.54,73.351,13.8842,11.61,13.69,86.56,169.08,114.36,68.86,155.48,174.51,34.12,27.72,170.87,147.18,77.15,79.18,118.26,34.14,12.5,36.49
6/7/2020 21:30,70.28,107.07,102.88,26.58,54.13,6.69,73.351,14.2,11.81,13.8025,86.53,171.925,115.34,70.41,157.53,178.31,34.53,28.49,174.6,150.29,77.7,80.45,120.13,35.1,12.725,37.65
6/7/2020 22:00,69.55,106.92,102.6,26.29,53.57,6.55,73.351,13.805,11.655,13.79,86.55,170.56,114.94,69.96,155.56,177.17,33.82,27.98,174.735,148.41,77.405,80.42,119.95,34.29,12.51,36.75
6/7/2020 22:30,69.75,107.295,103.2,26.19,53.57,6.59,74,13.79,11.6858,13.79,86.54,171.13,114.94,70.39,155.06,177.93,33.84,28.02,175.53,149.13,77.67,80.56,120.95,34.46,12.495,36.78
6/7/2020 23:00,69.675,107.535,103.125,26.17,53.59,6.52,74,13.75,11.62,13.815,86.54,171.78,115.215,70.47,155.25,178.034,33.52,27.66,176.1,149.26,77.73,80.43,120.76,33.84,12.28,36.44
6/7/2020 23:30,69.48,107.33,103.05,26.06,53.4492,6.4091,74,13.615,11.61,13.79,86.545,171.32,115.17,70.34,154.32,177.23,33.19,27.335,176.553,148.45,77.715,80.465,120.74,33.61,12.2315,36.0867
7/7/2020 0:00,69.66,107.13,102.826,26.03,53.64,6.46,74,13.59,11.589,13.79,86.541,171.59,115.39,70.44,154.525,178.27,33.635,27.765,176.345,149.17,77.59,80.415,121.24,34.2361,12.425,36.58
7/7/2020 0:30,69.68,107.27,102.845,26.0275,53.64,6.49,74,13.59,11.6,13.77,86.545,171.63,115.32,70.375,154.105,178.335,33.75,27.82,176.68,148.735,77.4,80.37,121.39,34.31,12.495,36.58
7/7/2020 1:00,69.7,107.205,102.81,26.12,53.59,6.485,73.92,13.59,11.5,13.78,86.54,171.64,114.96,70.24,154.53,178.02,33.79,27.9132,176.01,148.59,77.18,80.29,121,34.3999,12.52,36.7544
